ticker,created,id,polarity1,sentiment,subjectivity1,polarity2,subjectivity2
CMG,Mon Apr 04 18:07:54 +0000 2022,1.51E+18,0.16,positive,0.54,0.16,0.54
CMG,Mon Apr 04 06:01:12 +0000 2022,1.51E+18,-0.084444444,negative,0.111111111,-0.084444444,0.111111111
CMG,Sun Apr 03 16:07:03 +0000 2022,1.51E+18,0,neutral,0.2,0,0.2
CMG,Sat Apr 02 12:48:04 +0000 2022,1.51E+18,0,neutral,0.2,0,0.2
CMG,Thu Mar 31 12:10:35 +0000 2022,1.51E+18,0.106666667,positive,0.526666667,0.106666667,0.526666667
CB,Mon Apr 04 18:48:27 +0000 2022,1.51E+18,0,neutral,0,0,0
CB,Mon Apr 04 17:57:42 +0000 2022,1.51E+18,0,neutral,0,0,0
CB,Mon Apr 04 14:09:39 +0000 2022,1.51E+18,0,neutral,0,0,0
CB,Sun Apr 03 13:09:25 +0000 2022,1.51E+18,-0.333333333,negative,0.433333333,-0.333333333,0.433333333
CB,Fri Apr 01 17:00:51 +0000 2022,1.51E+18,0.089285714,positive,0.238095238,0.089285714,0.238095238
CHD,Mon Apr 04 16:30:03 +0000 2022,1.51E+18,0.25,positive,0.333333333,0.25,0.333333333
CHD,Sun Apr 03 13:09:25 +0000 2022,1.51E+18,-0.333333333,negative,0.433333333,-0.333333333,0.433333333
CHD,Fri Apr 01 22:30:00 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
CHD,Fri Apr 01 00:59:56 +0000 2022,1.51E+18,0.16,positive,0.54,0.16,0.54
CHD,Wed Mar 30 21:13:31 +0000 2022,1.51E+18,0,neutral,0,0,0
CI,Thu Mar 31 23:33:24 +0000 2022,1.51E+18,0,neutral,0,0,0
CTAS,Sun Apr 03 20:56:11 +0000 2022,1.51E+18,0,neutral,0,0,0
CTAS,Sat Apr 02 10:49:06 +0000 2022,1.51E+18,0.16,positive,0.54,0.16,0.54
CSCO,Mon Apr 04 19:01:50 +0000 2022,1.51E+18,0,neutral,0,0,0
CSCO,Mon Apr 04 17:15:29 +0000 2022,1.51E+18,0,neutral,0.4,0,0.4
CSCO,Fri Apr 01 18:12:09 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
CSCO,Fri Apr 01 10:44:55 +0000 2022,1.51E+18,0,neutral,0,0,0
C,Mon Apr 04 22:32:28 +0000 2022,1.51E+18,-0.140909091,negative,0.538636364,-0.140909091,0.538636364
C,Mon Apr 04 20:07:20 +0000 2022,1.51E+18,0,neutral,0.1,0,0
C,Mon Apr 04 20:06:10 +0000 2022,1.51E+18,0.016071429,positive,0.582142857,0.016071429,0.582142857
C,Mon Apr 04 19:50:59 +0000 2022,1.51E+18,0,neutral,0,0,0
C,Mon Apr 04 19:50:59 +0000 2022,1.51E+18,0,neutral,0,0,0
C,Mon Apr 04 19:50:59 +0000 2022,1.51E+18,0,neutral,0,0,0
C,Mon Apr 04 19:50:59 +0000 2022,1.51E+18,0,neutral,0,0,0
C,Mon Apr 04 19:50:46 +0000 2022,1.51E+18,0,neutral,0,0,0
C,Mon Apr 04 19:50:46 +0000 2022,1.51E+18,0,neutral,0,0,0
C,Mon Apr 04 19:50:46 +0000 2022,1.51E+18,0,neutral,0,0,0
C,Mon Apr 04 19:50:46 +0000 2022,1.51E+18,0,neutral,0,0,0
C,Mon Apr 04 18:58:45 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
C,Mon Apr 04 17:03:30 +0000 2022,1.51E+18,0,neutral,0,0,0
C,Mon Apr 04 14:33:07 +0000 2022,1.51E+18,0,neutral,0,0,0
C,Mon Apr 04 14:33:07 +0000 2022,1.51E+18,0,neutral,0,0,0
C,Mon Apr 04 14:12:14 +0000 2022,1.51E+18,0,neutral,0,0,0
C,Mon Apr 04 13:30:07 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
C,Mon Apr 04 13:00:02 +0000 2022,1.51E+18,0,neutral,0,0,0
C,Sun Apr 03 00:11:55 +0000 2022,1.51E+18,0.16,positive,0.54,0.16,0.54
C,Fri Apr 01 19:26:02 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
CFG,Sun Apr 03 04:00:24 +0000 2022,1.51E+18,-0.084444444,negative,0.111111111,-0.084444444,0.111111111
CFG,Sat Apr 02 00:26:55 +0000 2022,1.51E+18,0.16,positive,0.54,0.16,0.54
CFG,Fri Apr 01 20:26:09 +0000 2022,1.51E+18,0.125,positive,0.166666667,0.125,0.166666667
CFG,Fri Apr 01 06:16:02 +0000 2022,1.51E+18,0.125,positive,0.313888889,0.25,0.283333333
CTXS,Mon Apr 04 12:31:38 +0000 2022,1.51E+18,0,neutral,0,0,0
CTXS,Fri Apr 01 19:45:42 +0000 2022,1.51E+18,0,neutral,0,0,0
CTXS,Fri Apr 01 15:39:33 +0000 2022,1.51E+18,0,neutral,0,0,0
CTXS,Fri Apr 01 13:32:02 +0000 2022,1.51E+18,0,neutral,0,0,0
CLX,Mon Apr 04 10:38:16 +0000 2022,1.51E+18,0,neutral,0,0,0
CLX,Sat Apr 02 16:01:18 +0000 2022,1.51E+18,0,neutral,0,0,0
CLX,Fri Apr 01 23:51:11 +0000 2022,1.51E+18,0,neutral,0,0,0
CLX,Fri Apr 01 14:37:35 +0000 2022,1.51E+18,0,neutral,0,0,0
CLX,Wed Mar 30 19:59:45 +0000 2022,1.51E+18,0,neutral,0,0,0
CME,Thu Mar 31 19:02:31 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
CME,Thu Mar 31 11:46:33 +0000 2022,1.51E+18,0.106666667,positive,0.526666667,0.106666667,0.526666667
CMS,Sun Apr 03 21:24:37 +0000 2022,1.51E+18,0,neutral,0,0,0
CMS,Sat Apr 02 14:39:33 +0000 2022,1.51E+18,0.16,positive,0.54,0.16,0.54
CMS,Fri Apr 01 23:52:12 +0000 2022,1.51E+18,0,neutral,0,0,0
KO,Mon Apr 04 18:51:50 +0000 2022,1.51E+18,0,neutral,0,0,0
KO,Mon Apr 04 03:45:48 +0000 2022,1.51E+18,0.5,positive,0.5,0.5,0.5
KO,Fri Apr 01 19:36:08 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
KO,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral,0,0,0
KO,Wed Mar 30 19:57:12 +0000 2022,1.51E+18,0,neutral,0,0,0
KO,Wed Mar 30 17:30:19 +0000 2022,1.51E+18,0,neutral,0,0,0
CL,Mon Apr 04 12:08:22 +0000 2022,1.51E+18,0.7,positive,0.6,0.35,0.45
CL,Sat Apr 02 00:05:26 +0000 2022,1.51E+18,0,neutral,0,0,0
CL,Fri Apr 01 22:35:05 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
CL,Fri Apr 01 17:44:33 +0000 2022,1.51E+18,0,neutral,0,0,0
CL,Fri Apr 01 14:27:24 +0000 2022,1.51E+18,0,neutral,0,0,0
CL,Fri Apr 01 14:10:05 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
CL,Fri Apr 01 12:19:50 +0000 2022,1.51E+18,0.7,positive,0.6,0.43,0.57
CL,Thu Mar 31 22:45:04 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
CL,Thu Mar 31 15:34:27 +0000 2022,1.51E+18,0,neutral,0,0,0
CL,Thu Mar 31 15:18:08 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
CL,Thu Mar 31 11:52:10 +0000 2022,1.51E+18,0.2,positive,0.325,0.192,0.368
CL,Thu Mar 31 06:30:44 +0000 2022,1.51E+18,0.1,positive,0.4,0.1,0.4
CL,Wed Mar 30 20:07:23 +0000 2022,1.51E+18,0,neutral,0,0,0
CMCSA,Mon Apr 04 17:15:29 +0000 2022,1.51E+18,0,neutral,0.4,0,0.4
CMCSA,Mon Apr 04 03:33:06 +0000 2022,1.51E+18,0.2,positive,0.45,0.4,0.8
CMCSA,Mon Apr 04 01:02:30 +0000 2022,1.51E+18,0.2,positive,0.45,0.4,0.8
CMCSA,Thu Mar 31 20:39:06 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
CMCSA,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral,0,0,0
CMCSA,Thu Mar 31 15:21:07 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
CMCSA,Thu Mar 31 14:06:29 +0000 2022,1.51E+18,0.097727273,positive,0.197979798,0.097727273,0.197979798
CMCSA,Thu Mar 31 01:19:34 +0000 2022,1.51E+18,0.3,positive,0.466666667,0.45,0.65
CMCSA,Thu Mar 31 00:00:01 +0000 2022,1.51E+18,0.3,positive,0.466666667,0.45,0.65
CMCSA,Wed Mar 30 22:31:39 +0000 2022,1.51E+18,0,neutral,0,0,0
CMA,Sat Apr 02 13:29:46 +0000 2022,1.51E+18,0,neutral,0,0,0
CMA,Fri Apr 01 14:32:30 +0000 2022,1.51E+18,0,neutral,0,0,0
CMA,Fri Apr 01 14:00:25 +0000 2022,1.51E+18,0,neutral,0,0,0
CAG,Mon Apr 04 14:55:20 +0000 2022,1.51E+18,0.106666667,positive,0.526666667,0.106666667,0.526666667
CAG,Fri Apr 01 13:59:04 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
COP,Mon Apr 04 20:00:02 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
COP,Fri Apr 01 22:34:54 +0000 2022,1.51E+18,0,neutral,0,0,0
COP,Fri Apr 01 13:36:39 +0000 2022,1.51E+18,0,neutral,0,0,0
COP,Thu Mar 31 23:00:02 +0000 2022,1.51E+18,0,neutral,0.3,0,0.3
COP,Thu Mar 31 22:30:01 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
COP,Thu Mar 31 21:47:04 +0000 2022,1.51E+18,0,neutral,0,0,0
COP,Thu Mar 31 20:45:19 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
COP,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral,0,0,0
COP,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral,0,0,0
COP,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral,0,0,0
COP,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral,0,0,0
COP,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral,0,0,0
COP,Thu Mar 31 17:12:04 +0000 2022,1.51E+18,0,neutral,0,0,0
COP,Thu Mar 31 16:35:59 +0000 2022,1.51E+18,0.016071429,positive,0.582142857,0.016071429,0.582142857
COP,Thu Mar 31 15:31:39 +0000 2022,1.51E+18,0.016071429,positive,0.582142857,0.016071429,0.582142857
COP,Thu Mar 31 13:56:11 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
COP,Thu Mar 31 13:30:02 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
COP,Wed Mar 30 17:39:54 +0000 2022,1.51E+18,0,neutral,0,0,0
ED,Sun Apr 03 20:00:43 +0000 2022,1.51E+18,-0.140740741,negative,0.185185185,-0.140740741,0.185185185
ED,Sat Apr 02 04:55:08 +0000 2022,1.51E+18,-0.233333333,negative,0.533333333,-0.233333333,0.533333333
ED,Fri Apr 01 22:30:00 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
ED,Fri Apr 01 20:46:20 +0000 2022,1.51E+18,0.106666667,positive,0.526666667,0.106666667,0.526666667
ED,Fri Apr 01 20:04:21 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
ED,Fri Apr 01 14:02:17 +0000 2022,1.51E+18,0.106666667,positive,0.526666667,0.106666667,0.526666667
ED,Thu Mar 31 21:40:58 +0000 2022,1.51E+18,0,neutral,0,0,0
ED,Thu Mar 31 15:57:33 +0000 2022,1.51E+18,0,neutral,0,0,0
ED,Thu Mar 31 15:57:33 +0000 2022,1.51E+18,0,neutral,0,0,0
STZ,Mon Apr 04 21:28:29 +0000 2022,1.51E+18,0.16,positive,0.54,0.16,0.54
STZ,Mon Apr 04 17:38:33 +0000 2022,1.51E+18,0,neutral,0,0,0
STZ,Mon Apr 04 17:30:24 +0000 2022,1.51E+18,0,neutral,0,0,0
STZ,Mon Apr 04 13:54:24 +0000 2022,1.51E+18,0,neutral,0,0,0
STZ,Mon Apr 04 10:46:22 +0000 2022,1.51E+18,-0.185714286,negative,0.357142857,-0.185714286,0.357142857
CEG,Sat Apr 02 03:57:19 +0000 2022,1.51E+18,0.16,positive,0.54,0.16,0.54
CEG,Fri Apr 01 12:03:31 +0000 2022,1.51E+18,0.5,positive,0.5,0.5,0.5
COO,Mon Apr 04 13:04:52 +0000 2022,1.51E+18,0,neutral,0,0,0
COO,Sun Apr 03 22:22:35 +0000 2022,1.51E+18,0,neutral,0,0,0
COO,Fri Apr 01 18:11:39 +0000 2022,1.51E+18,0,neutral,0,0,0
CPRT,Wed Mar 30 20:37:49 +0000 2022,1.51E+18,0.106666667,positive,0.526666667,0.106666667,0.526666667
CTVA,Fri Apr 01 21:50:02 +0000 2022,1.51E+18,0.276190476,positive,0.347619048,0.164285714,0.271428571
CTVA,Thu Mar 31 16:19:05 +0000 2022,1.51E+18,0,neutral,0,0,0
COST,Mon Apr 04 03:45:48 +0000 2022,1.51E+18,0.5,positive,0.5,0.5,0.5
COST,Sat Apr 02 11:27:20 +0000 2022,1.51E+18,0.16,positive,0.54,0.16,0.54
COST,Thu Mar 31 15:30:32 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
COST,Thu Mar 31 14:02:57 +0000 2022,1.51E+18,0.333333333,positive,0.666666667,0.116666667,0.383333333
COST,Wed Mar 30 23:33:05 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
COST,Wed Mar 30 20:15:00 +0000 2022,1.51E+18,0,neutral,0,0,0
COST,Wed Mar 30 18:15:19 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
CTRA,Mon Apr 04 08:15:36 +0000 2022,1.51E+18,0,neutral,0,0,0
CTRA,Sat Apr 02 16:31:41 +0000 2022,1.51E+18,0,neutral,0,0,0
CTRA,Sat Apr 02 11:11:58 +0000 2022,1.51E+18,0,neutral,0,0,0
CTRA,Thu Mar 31 22:56:47 +0000 2022,1.51E+18,0,neutral,0,0,0
CCI,Sat Apr 02 12:15:04 +0000 2022,1.51E+18,0,neutral,0,0,0
CSX,Mon Apr 04 21:49:16 +0000 2022,1.51E+18,0,neutral,0,0,0
CSX,Mon Apr 04 13:58:59 +0000 2022,1.51E+18,0,neutral,0,0,0
CSX,Fri Apr 01 21:38:17 +0000 2022,1.51E+18,0,neutral,0,0,0
CSX,Fri Apr 01 14:02:16 +0000 2022,1.51E+18,0,neutral,0,0,0
CSX,Thu Mar 31 13:56:11 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
CMI,Sun Apr 03 01:41:54 +0000 2022,1.51E+18,0,neutral,0,0,0
CMI,Fri Apr 01 19:57:59 +0000 2022,1.51E+18,0,neutral,0.5,0,0.5
CMI,Fri Apr 01 19:57:28 +0000 2022,1.51E+18,0,neutral,0,0,0
CMI,Fri Apr 01 07:00:30 +0000 2022,1.51E+18,-0.140740741,negative,0.185185185,-0.140740741,0.185185185
CVS,Mon Apr 04 22:30:00 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
CVS,Mon Apr 04 18:03:48 +0000 2022,1.51E+18,0.25,positive,0.333333333,0.25,0.333333333
CVS,Mon Apr 04 13:45:02 +0000 2022,1.51E+18,0,neutral,0,0,0
CVS,Fri Apr 01 13:31:37 +0000 2022,1.51E+18,0,neutral,0,0,0
CVS,Thu Mar 31 23:08:48 +0000 2022,1.51E+18,0,neutral,0,0,0
CVS,Thu Mar 31 20:57:05 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
CVS,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral,0,0,0
CVS,Thu Mar 31 14:19:09 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
CVS,Thu Mar 31 13:30:02 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
CVS,Wed Mar 30 18:24:07 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
DHI,Fri Apr 01 14:40:23 +0000 2022,1.51E+18,0,neutral,0,0,0
DHI,Thu Mar 31 22:00:48 +0000 2022,1.51E+18,0,neutral,0,0,0
DHI,Thu Mar 31 19:21:33 +0000 2022,1.51E+18,0.16,positive,0.54,0.16,0.54
DHI,Thu Mar 31 13:49:26 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
DHR,Sun Apr 03 18:36:30 +0000 2022,1.51E+18,0,neutral,0,0,0
DHR,Thu Mar 31 21:09:05 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
DHR,Wed Mar 30 19:07:31 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
DRI,Sun Apr 03 10:01:20 +0000 2022,1.51E+18,-0.140740741,negative,0.185185185,-0.140740741,0.185185185
DVA,Mon Apr 04 18:00:09 +0000 2022,1.51E+18,0.136363636,positive,0.454545455,0.136363636,0.454545455
DVA,Sun Apr 03 14:05:50 +0000 2022,1.51E+18,0.16,positive,0.54,0.16,0.54
DVA,Sat Apr 02 04:01:10 +0000 2022,1.51E+18,-0.140740741,negative,0.185185185,-0.140740741,0.185185185
DE,Mon Apr 04 03:42:52 +0000 2022,1.51E+18,0.106666667,positive,0.526666667,0.106666667,0.526666667
DE,Fri Apr 01 23:28:17 +0000 2022,1.51E+18,0,neutral,0,0,0
DE,Fri Apr 01 14:13:58 +0000 2022,1.51E+18,0,neutral,0,0,0
DE,Thu Mar 31 19:07:06 +0000 2022,1.51E+18,0,neutral,0,0,0
DAL,Fri Apr 01 20:20:48 +0000 2022,1.51E+18,0,neutral,0.39,0,0.39
DAL,Thu Mar 31 13:30:02 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
DAL,Wed Mar 30 18:41:22 +0000 2022,1.51E+18,0,neutral,0,0,0
XRAY,Fri Apr 01 02:12:06 +0000 2022,1.51E+18,0.16,positive,0.54,0.16,0.54
XRAY,Fri Apr 01 00:42:15 +0000 2022,1.51E+18,-0.133333333,positive,0.441666667,0.0375,0.43125
DVN,Mon Apr 04 21:34:02 +0000 2022,1.51E+18,0,neutral,0.3,0,0.3
DVN,Mon Apr 04 13:48:36 +0000 2022,1.51E+18,0.106666667,positive,0.526666667,0.106666667,0.526666667
DVN,Fri Apr 01 22:30:00 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
DVN,Thu Mar 31 21:28:14 +0000 2022,1.51E+18,0,neutral,0,0,0
DVN,Thu Mar 31 16:45:00 +0000 2022,1.51E+18,0,neutral,0.375,0,0.375
DXCM,Sun Apr 03 02:01:40 +0000 2022,1.51E+18,-0.140740741,negative,0.185185185,-0.140740741,0.185185185
DXCM,Sat Apr 02 01:32:29 +0000 2022,1.51E+18,0,neutral,0,0,0
DXCM,Fri Apr 01 07:30:54 +0000 2022,1.51E+18,0.333333333,positive,0.633333333,0.333333333,0.633333333
DXCM,Thu Mar 31 20:27:58 +0000 2022,1.51E+18,0.25,positive,0.333333333,0.25,0.333333333
DXCM,Wed Mar 30 21:52:31 +0000 2022,1.51E+18,0,neutral,0.75,0,0.75
FANG,Sun Apr 03 14:56:26 +0000 2022,1.51E+18,0.16,positive,0.54,0.16,0.54
FANG,Fri Apr 01 23:15:03 +0000 2022,1.51E+18,0,neutral,0.1,0,0.1
FANG,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral,0,0,0
FANG,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral,0,0,0
FANG,Thu Mar 31 10:46:40 +0000 2022,1.51E+18,0.16,positive,0.54,0.16,0.54
DLR,Wed Mar 30 20:57:51 +0000 2022,1.51E+18,0,neutral,0,0,0
DLR,Wed Mar 30 18:10:31 +0000 2022,1.51E+18,0,neutral,0,0,0
DLR,Wed Mar 30 18:10:31 +0000 2022,1.51E+18,0,neutral,0,0,0
DFS,Sat Apr 02 22:58:04 +0000 2022,1.51E+18,0,neutral,0.2,0,0.2
DFS,Sat Apr 02 10:09:01 +0000 2022,1.51E+18,0,neutral,0.2,0,0.2
DFS,Fri Apr 01 12:10:10 +0000 2022,1.51E+18,0,neutral,0,0,0
DISCA,Mon Apr 04 19:54:03 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
DISCA,Mon Apr 04 19:52:34 +0000 2022,1.51E+18,0,neutral,0,0,0
DISCA,Mon Apr 04 19:52:34 +0000 2022,1.51E+18,0,neutral,0,0,0
DISCA,Mon Apr 04 19:41:53 +0000 2022,1.51E+18,0,neutral,0,0,0
DISCA,Mon Apr 04 19:41:53 +0000 2022,1.51E+18,0,neutral,0,0,0
DISCA,Mon Apr 04 17:07:25 +0000 2022,1.51E+18,0,neutral,0,0,0
DISCA,Mon Apr 04 17:07:25 +0000 2022,1.51E+18,0,neutral,0,0,0
DISCA,Mon Apr 04 17:07:19 +0000 2022,1.51E+18,0,neutral,0,0,0
DISCA,Mon Apr 04 17:07:19 +0000 2022,1.51E+18,0,neutral,0,0,0
DISCA,Mon Apr 04 16:56:42 +0000 2022,1.51E+18,0,neutral,0,0,0
DISCA,Mon Apr 04 16:56:42 +0000 2022,1.51E+18,0,neutral,0,0,0
DISCA,Mon Apr 04 16:54:19 +0000 2022,1.51E+18,0,neutral,0,0,0
DISCA,Mon Apr 04 16:54:19 +0000 2022,1.51E+18,0,neutral,0,0,0
DISCA,Mon Apr 04 16:54:19 +0000 2022,1.51E+18,0,neutral,0,0,0
DISCA,Mon Apr 04 16:48:38 +0000 2022,1.51E+18,0,neutral,0,0,0
DISCA,Sat Apr 02 12:31:34 +0000 2022,1.51E+18,-0.155555556,negative,0.288888889,-0.155555556,0.288888889
DISCA,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral,0,0,0
DISCA,Thu Mar 31 13:56:11 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
DISCK,Sun Apr 03 02:23:50 +0000 2022,1.51E+18,0,neutral,0,0,0
DISH,Fri Apr 01 00:25:32 +0000 2022,1.51E+18,0,neutral,0,0,0
DISH,Thu Mar 31 19:28:14 +0000 2022,1.51E+18,0.5,positive,0.5,0.5,0.5
DISH,Wed Mar 30 17:57:24 +0000 2022,1.51E+18,0,neutral,0,0,0
DIS,Mon Apr 04 22:29:59 +0000 2022,1.51E+18,0,neutral,0,0,0
DIS,Mon Apr 04 17:26:20 +0000 2022,1.51E+18,0,neutral,0,0,0
DIS,Mon Apr 04 13:42:42 +0000 2022,1.51E+18,0,neutral,0,0,0
DIS,Mon Apr 04 13:36:33 +0000 2022,1.51E+18,0,neutral,0,0,0
DIS,Mon Apr 04 13:31:14 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
DIS,Mon Apr 04 02:02:17 +0000 2022,1.51E+18,0.2,negative,0.45,-0.1,0.4
DIS,Mon Apr 04 02:02:13 +0000 2022,1.51E+18,0.2,negative,0.45,-0.1,0.4
DIS,Mon Apr 04 00:02:23 +0000 2022,1.51E+18,0.2,negative,0.45,-0.1,0.4
DIS,Mon Apr 04 00:02:20 +0000 2022,1.51E+18,0.2,negative,0.45,-0.1,0.4
DIS,Sun Apr 03 17:55:16 +0000 2022,1.51E+18,-0.155555556,neutral,0.288888889,0,0
DIS,Sun Apr 03 13:02:22 +0000 2022,1.51E+18,0.2,negative,0.45,-0.1,0.4
DIS,Sun Apr 03 13:02:18 +0000 2022,1.51E+18,0.2,negative,0.45,-0.1,0.4
DIS,Sun Apr 03 05:02:27 +0000 2022,1.51E+18,0.2,negative,0.45,-0.1,0.4
DIS,Sun Apr 03 05:02:19 +0000 2022,1.51E+18,0.2,negative,0.45,-0.1,0.4
DIS,Sun Apr 03 02:04:33 +0000 2022,1.51E+18,0.2,negative,0.45,-0.1,0.4
DIS,Sun Apr 03 02:04:30 +0000 2022,1.51E+18,0.2,negative,0.45,-0.1,0.4
DIS,Sun Apr 03 00:04:36 +0000 2022,1.51E+18,0.2,negative,0.45,-0.1,0.4
DIS,Sun Apr 03 00:04:33 +0000 2022,1.51E+18,0.2,negative,0.45,-0.1,0.4
DIS,Sat Apr 02 18:01:13 +0000 2022,1.51E+18,0.2,negative,0.45,-0.1,0.4
DIS,Sat Apr 02 18:01:10 +0000 2022,1.51E+18,0.2,negative,0.45,-0.1,0.4
DG,Mon Apr 04 17:15:29 +0000 2022,1.51E+18,0,neutral,0.4,0,0.4
DLTR,Fri Apr 01 13:32:58 +0000 2022,1.51E+18,-0.066666667,negative,0.5,-0.066666667,0.5
D,Mon Apr 04 01:14:44 +0000 2022,1.51E+18,0.15,positive,0.35,0.5,0.5
D,Sun Apr 03 18:42:20 +0000 2022,1.51E+18,0.16,positive,0.54,0.16,0.54
D,Sat Apr 02 03:01:12 +0000 2022,1.51E+18,-0.140740741,negative,0.185185185,-0.140740741,0.185185185
D,Fri Apr 01 19:35:54 +0000 2022,1.51E+18,0.136363636,positive,0.5,0.136363636,0.5
D,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral,0,0,0
DOV,Mon Apr 04 17:45:10 +0000 2022,1.51E+18,0,neutral,0,0,0
DOV,Mon Apr 04 14:05:35 +0000 2022,1.51E+18,0,neutral,0,0,0
DOV,Wed Mar 30 20:25:28 +0000 2022,1.51E+18,0.207142857,positive,0.314285714,0.207142857,0.314285714
DOW,Mon Apr 04 19:29:35 +0000 2022,1.51E+18,0,neutral,0,0,0
DOW,Mon Apr 04 17:00:35 +0000 2022,1.51E+18,0,neutral,0,0,0
DOW,Thu Mar 31 21:15:16 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
DUK,Fri Apr 01 20:16:36 +0000 2022,1.51E+18,0.3,positive,0.45,0.3,0.45
DUK,Fri Apr 01 00:34:02 +0000 2022,1.51E+18,0.106666667,positive,0.526666667,0.106666667,0.526666667
DUK,Thu Mar 31 20:27:56 +0000 2022,1.51E+18,0.1,positive,0.4,0.1,0.4
DUK,Thu Mar 31 16:54:29 +0000 2022,1.51E+18,-0.25,negative,0.4,-0.25,0.4
DUK,Thu Mar 31 15:57:05 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
DUK,Thu Mar 31 00:03:05 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
DUK,Wed Mar 30 18:57:50 +0000 2022,1.51E+18,0.5,neutral,0.5,0,0
DRE,Thu Mar 31 02:22:30 +0000 2022,1.51E+18,0.16,positive,0.54,0.16,0.54
DRE,Wed Mar 30 20:28:52 +0000 2022,1.51E+18,0.25,positive,0.333333333,0.25,0.333333333
DRE,Wed Mar 30 18:01:34 +0000 2022,1.51E+18,0.25,positive,0.333333333,0.25,0.333333333
DD,Thu Mar 31 21:06:07 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
DD,Thu Mar 31 15:45:17 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
DD,Wed Mar 30 23:48:07 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
DD,Wed Mar 30 18:30:24 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
DXC,Mon Apr 04 00:04:02 +0000 2022,1.51E+18,0,neutral,0,0,0
DXC,Thu Mar 31 10:38:15 +0000 2022,1.51E+18,0,neutral,0,0,0
DXC,Thu Mar 31 07:02:37 +0000 2022,1.51E+18,0,neutral,0,0,0
ETN,Mon Apr 04 17:41:06 +0000 2022,1.51E+18,0,neutral,0,0,0
ETN,Mon Apr 04 14:14:44 +0000 2022,1.51E+18,0,neutral,0,0,0
ETN,Mon Apr 04 06:35:19 +0000 2022,1.51E+18,0,neutral,0,0,0
ETN,Mon Apr 04 00:02:15 +0000 2022,1.51E+18,-0.140740741,negative,0.185185185,-0.140740741,0.185185185
